date,country,population,confirmed,deaths,deaths.day,confirmed.day
2020-03-15,Germany,83132799,5795,11,2,1210
2020-03-16,Germany,83132799,7272,17,6,1477
2020-03-17,Germany,83132799,9257,24,7,1985
2020-03-18,Germany,83132799,12327,28,4,3070
2020-03-19,Germany,83132799,15320,44,16,2993
2020-03-20,Germany,83132799,19848,67,23,4528
2020-03-21,Germany,83132799,22213,84,17,2365
2020-03-22,Germany,83132799,24873,94,10,2660
2020-03-23,Germany,83132799,29056,123,29,4183
2020-03-24,Germany,83132799,32986,157,34,3930
2020-03-25,Germany,83132799,37323,206,49,4337
2020-03-26,Germany,83132799,43938,267,61,6615
2020-03-27,Germany,83132799,50871,342,75,6933
2020-03-28,Germany,83132799,57695,433,91,6824
2020-03-29,Germany,83132799,62095,533,100,4400
2020-03-30,Germany,83132799,66885,645,112,4790
2020-03-31,Germany,83132799,71808,775,130,4923
2020-04-01,Germany,83132799,77872,920,145,6064
2020-04-02,Germany,83132799,84794,1107,187,6922
2020-04-03,Germany,83132799,91159,1275,168,6365
2020-04-04,Germany,83132799,96092,1444,169,4933
2020-04-05,Germany,83132799,100123,1584,140,4031
2020-04-06,Germany,83132799,103374,1810,226,3251
2020-04-07,Germany,83132799,107663,2016,206,4289
2020-04-08,Germany,83132799,113296,2349,333,5633
2020-04-09,Germany,83132799,118181,2607,258,4885
2020-04-10,Germany,83132799,122171,2767,160,3990
2020-04-12,Germany,83132799,127854,3022,286,2946
2020-04-13,Germany,83132799,130072,3194,172,2218
2020-04-14,Germany,83132799,131359,3294,100,1287
2020-04-15,Germany,83132799,134753,3804,510,3394
2020-04-16,Germany,83132799,137698,4052,248,2945
2020-04-17,Germany,83132799,141397,4352,300,3699
2020-04-18,Germany,83132799,143342,4459,107,1945
2020-04-19,Germany,83132799,145184,4586,127,1842
2020-04-20,Germany,83132799,147065,4862,276,1881
2020-04-21,Germany,83132799,148291,5033,171,1226
2020-04-22,Germany,83132799,150648,5279,246,2357
2020-04-23,Germany,83132799,153129,5575,296,2481
2020-04-24,Germany,83132799,154999,5760,185,1870
2020-04-25,Germany,83132799,156513,5877,117,1514
2020-04-26,Germany,83132799,157770,5976,99,1257
2020-04-27,Germany,83132799,158758,6126,150,988
2020-04-28,Germany,83132799,159912,6314,188,1154
2020-04-29,Germany,83132799,161539,6467,153,1627
2020-04-30,Germany,83132799,163009,6623,156,1470
2020-05-01,Germany,83132799,164077,6736,113,1068
2020-05-02,Germany,83132799,164967,6812,76,890
2020-05-03,Germany,83132799,165664,6866,54,697
2020-05-04,Germany,83132799,166152,6993,127,488
2020-05-05,Germany,83132799,167007,6993,0,855
2020-05-06,Germany,83132799,168162,7275,282,1155
2020-05-07,Germany,83132799,169430,7392,117,1268
2020-05-08,Germany,83132799,170588,7510,118,1158
2020-05-09,Germany,83132799,171324,7549,39,736
2020-05-10,Germany,83132799,171879,7569,20,555
2020-05-11,Germany,83132799,172576,7661,92,697
2020-05-12,Germany,83132799,173171,7738,77,595
2020-05-13,Germany,83132799,174098,7861,123,927
2020-05-14,Germany,83132799,174478,7884,23,380
2020-05-15,Germany,83132799,175233,7897,13,755
2020-05-16,Germany,83132799,175752,7938,41,519
2020-05-17,Germany,83132799,176369,7962,24,617
2020-05-18,Germany,83132799,176551,8003,41,182
2020-05-19,Germany,83132799,177778,8081,78,1227
2020-05-20,Germany,83132799,178473,8144,63,695
2020-05-21,Germany,83132799,179021,8203,59,548
2020-05-22,Germany,83132799,179710,8228,25,689
2020-05-23,Germany,83132799,179986,8261,33,276
2020-05-24,Germany,83132799,180328,8283,22,342
2020-05-25,Germany,83132799,180600,8309,26,272
2020-05-26,Germany,83132799,181200,8372,63,600
2020-05-27,Germany,83132799,181524,8428,56,324
2020-05-28,Germany,83132799,182196,8470,42,672
2020-05-29,Germany,83132799,182922,8504,34,726
2020-05-30,Germany,83132799,183189,8530,26,267
2020-05-31,Germany,83132799,183410,8540,10,221
2020-06-01,Germany,83132799,183594,8555,15,184
2020-06-02,Germany,83132799,183879,8563,8,285
2020-06-03,Germany,83132799,184121,8602,39,242
2020-06-04,Germany,83132799,184472,8635,33,351
2020-06-05,Germany,83132799,184924,8658,23,452
2020-06-06,Germany,83132799,185450,8673,15,526
2020-06-07,Germany,83132799,185750,8685,12,300
2020-06-08,Germany,83132799,186109,8695,10,359
2020-06-09,Germany,83132799,186506,8736,41,397
2020-06-10,Germany,83132799,186522,8752,16,16
2020-06-11,Germany,83132799,186691,8772,20,169
2020-06-12,Germany,83132799,187226,8783,11,535
2020-06-13,Germany,83132799,187267,8793,10,41
2020-06-14,Germany,83132799,187518,8801,8,251
2020-06-15,Germany,83132799,187682,8807,6,164
2020-06-16,Germany,83132799,188252,8820,13,570
2020-06-17,Germany,83132799,188604,8851,31,352
2020-06-18,Germany,83132799,189817,8875,24,1213
2020-06-19,Germany,83132799,190299,8887,12,482
2020-06-20,Germany,83132799,190670,8895,8,371
2020-06-21,Germany,83132799,191272,8895,0,602
2020-06-22,Germany,83132799,191768,8899,4,496
2020-06-23,Germany,83132799,192480,8914,15,712
2020-06-24,Germany,83132799,192871,8928,14,391
2020-06-25,Germany,83132799,193371,8940,12,500
2020-06-26,Germany,83132799,194036,8965,25,665
2020-06-27,Germany,83132799,194458,8968,3,422
2020-06-28,Germany,83132799,194693,8968,0,235
2020-06-29,Germany,83132799,195042,8976,8,349
2020-06-30,Germany,83132799,195418,8990,14,376
2020-07-01,Germany,83132799,195893,8995,5,475
2020-07-02,Germany,83132799,196370,9006,11,477
2020-07-03,Germany,83132799,196780,9010,4,410
2020-07-04,Germany,83132799,197198,9020,10,418
2020-07-05,Germany,83132799,197523,9023,3,325
2020-07-07,Germany,83132799,198343,9032,10,279
2020-07-08,Germany,83132799,198699,9046,14,356
2020-07-09,Germany,83132799,199001,9057,11,302
2020-07-10,Germany,83132799,199332,9063,6,331
2020-07-11,Germany,83132799,199709,9070,7,377
2020-07-12,Germany,83132799,199919,9071,1,210
2020-07-13,Germany,83132799,200180,9074,3,261
2020-07-14,Germany,83132799,200456,9078,4,276
2020-07-15,Germany,83132799,200890,9080,2,434
2020-07-16,Germany,83132799,201450,9087,7,560
2020-07-17,Germany,83132799,202045,9088,1,595
2020-07-18,Germany,83132799,202426,9091,3,381
2020-07-19,Germany,83132799,202735,9092,1,309
2020-07-20,Germany,83132799,203325,9094,2,590
2020-07-21,Germany,83132799,203717,9099,5,392
2020-07-22,Germany,83132799,204276,9102,3,559
2020-07-23,Germany,83132799,204881,9110,8,605
2020-07-24,Germany,83132799,205623,9120,10,742
2020-07-25,Germany,83132799,206278,9124,4,655
2020-07-26,Germany,83132799,206667,9124,0,389
2020-07-27,Germany,83132799,207112,9125,1,445
2020-07-28,Germany,83132799,207707,9131,6,595
2020-07-29,Germany,83132799,208546,9135,4,839
2020-07-30,Germany,83132799,209535,9144,9,989
2020-07-31,Germany,83132799,210399,9147,3,864
2020-08-01,Germany,83132799,211005,9154,7,606
2020-08-02,Germany,83132799,211220,9154,0,215
2020-08-03,Germany,83132799,212111,9154,0,891
2020-08-04,Germany,83132799,212828,9163,9,717
2020-08-05,Germany,83132799,214113,9179,16,1285
2020-08-06,Germany,83132799,215039,9181,2,926
2020-08-07,Germany,83132799,216196,9195,14,1157
2020-08-08,Germany,83132799,216903,9201,6,707
2020-08-09,Germany,83132799,217288,9202,1,385
2020-08-10,Germany,83132799,218508,9203,1,1220
2020-08-11,Germany,83132799,219540,9208,5,1032
2020-08-12,Germany,83132799,220859,9213,5,1319
2020-08-13,Germany,83132799,222281,9217,4,1422
2020-08-14,Germany,83132799,223791,9230,13,1510
2020-08-15,Germany,83132799,224488,9235,5,697
2020-08-16,Germany,83132799,225007,9235,0,519
2020-08-17,Germany,83132799,226700,9236,1,1693
2020-08-18,Germany,83132799,228120,9241,5,1420
2020-08-19,Germany,83132799,229706,9249,8,1586
2020-08-20,Germany,83132799,231292,9263,14,1586
2020-08-21,Germany,83132799,233029,9266,3,1737
2020-08-22,Germany,83132799,233861,9272,6,832
2020-08-23,Germany,83132799,234494,9275,3,633
2020-08-24,Germany,83132799,236122,9276,1,1628
2020-08-25,Germany,83132799,237583,9281,5,1461
2020-08-26,Germany,83132799,239010,9285,4,1427
2020-08-27,Germany,83132799,240571,9290,5,1561
2020-08-28,Germany,83132799,242126,9290,0,1555
2020-08-29,Germany,83132799,242835,9299,9,709
2020-08-30,Germany,83132799,243305,9300,1,470
2020-08-31,Germany,83132799,244802,9303,3,1497
2020-09-01,Germany,83132799,246015,9307,4,1213
2020-09-02,Germany,83132799,247411,9322,15,1396
2020-09-03,Germany,83132799,248840,9322,0,1429
2020-09-04,Germany,83132799,250283,9327,5,1443
2020-09-05,Germany,83132799,251058,9329,2,775
2020-09-06,Germany,83132799,251728,9330,1,670
2020-09-07,Germany,83132799,253626,9331,1,1898
2020-09-08,Germany,83132799,254957,9336,5,1331
2020-09-09,Germany,83132799,256433,9342,6,1476
2020-09-10,Germany,83132799,258149,9345,3,1716
2020-09-11,Germany,83132799,259735,9348,3,1586
2020-09-12,Germany,83132799,260817,9352,4,1082
2020-09-13,Germany,83132799,261737,9354,2,920
2020-09-14,Germany,83132799,263222,9356,2,1485
2020-09-15,Germany,83132799,265014,9367,11,1792
2020-09-16,Germany,83132799,266869,9373,6,1855
2020-09-17,Germany,83132799,269048,9376,3,2179
2020-09-18,Germany,83132799,271247,9386,10,2199
2020-09-19,Germany,83132799,272932,9388,2,1685
2020-09-20,Germany,83132799,273965,9390,2,1033
2020-09-21,Germany,83132799,275560,9390,0,1595
2020-09-22,Germany,83132799,277412,9405,15,1852
2020-09-23,Germany,83132799,279025,9423,18,1613
2020-09-24,Germany,83132799,281346,9436,13,2321
2020-09-25,Germany,83132799,283712,9451,15,2366
2020-09-26,Germany,83132799,285026,9459,8,1314
2020-09-27,Germany,83132799,286339,9464,5,1313
2020-09-28,Germany,83132799,288631,9468,4,2292
2020-09-29,Germany,83132799,290471,9483,15,1840
2020-09-30,Germany,83132799,292913,9495,12,2442
2020-10-01,Germany,83132799,295539,9509,14,2626
2020-10-02,Germany,83132799,298374,9518,9,2835
2020-10-03,Germany,83132799,300027,9531,13,1653
2020-10-04,Germany,83132799,301573,9533,2,1546
2020-10-05,Germany,83132799,304673,9554,21,3100
2020-10-06,Germany,83132799,307127,9566,12,2454
2020-10-07,Germany,83132799,311137,9582,16,4010
2020-10-08,Germany,83132799,315941,9594,12,4804
2020-10-09,Germany,83132799,320495,9599,5,4554
2020-10-10,Germany,83132799,323463,9620,21,2968
2020-10-11,Germany,83132799,326309,9626,6,2846
2020-10-12,Germany,83132799,332850,9640,14,6541
2020-10-13,Germany,83132799,337314,9682,42,4464
2020-10-14,Germany,83132799,344487,9716,34,7173
2020-10-15,Germany,83132799,352107,9739,23,7620
2020-10-16,Germany,83132799,359802,9773,34,7695
2020-10-17,Germany,83132799,364664,9785,12,4862
2020-10-18,Germany,83132799,368671,9798,13,4007
2020-10-19,Germany,83132799,377068,9842,44,8397
2020-10-20,Germany,83132799,385591,9882,40,8523
2020-10-21,Germany,83132799,397922,9911,29,12331
2020-10-22,Germany,83132799,403874,9960,49,5952
2020-10-23,Germany,83132799,417350,9978,18,13476
2020-10-24,Germany,83132799,427808,10035,57,10458
2020-10-25,Germany,83132799,437698,10062,27,9890
2020-10-26,Germany,83132799,450258,10091,29,12560
2020-10-27,Germany,83132799,463419,10121,30,13161
2020-10-28,Germany,83132799,479621,10218,97,16202
2020-10-29,Germany,83132799,498354,10305,87,18733
2020-10-30,Germany,83132799,517736,10391,86,19382
2020-10-31,Germany,83132799,531790,10483,92,14054
2020-11-01,Germany,83132799,544346,10513,30,12556
2020-11-02,Germany,83132799,569598,10669,156,25252
2020-11-03,Germany,83132799,577131,10717,48,7533
2020-11-04,Germany,83132799,608611,10949,232,31480
2020-11-05,Germany,83132799,631172,11110,161,22561
2020-11-06,Germany,83132799,653992,11240,130,22820
2020-11-07,Germany,83132799,668114,11306,66,14122
2020-11-08,Germany,83132799,682624,11372,66,14510
2020-11-09,Germany,83132799,689146,11408,36,6522
2020-11-10,Germany,83132799,715693,11781,373,26547
2020-11-11,Germany,83132799,738094,11994,213,22401
2020-11-12,Germany,83132799,762832,12216,222,24738
2020-11-13,Germany,83132799,785093,12404,188,22261
2020-11-14,Germany,83132799,799733,12511,107,14640
2020-11-15,Germany,83132799,802946,12573,62,3213
2020-11-16,Germany,83132799,817526,12833,260,14580
2020-11-17,Germany,83132799,843757,13138,305,26231
2020-11-18,Germany,83132799,867484,13390,252,23727
2020-11-19,Germany,83132799,891525,13662,272,24041
2020-11-20,Germany,83132799,914118,13918,256,22593
2020-11-21,Germany,83132799,927990,14061,143,13872
2020-03-01,Spain,47076781,84,0,0,39
2020-03-02,Spain,47076781,120,0,0,36
2020-03-03,Spain,47076781,165,1,1,45
2020-03-04,Spain,47076781,222,2,1,57
2020-03-05,Spain,47076781,259,3,1,37
2020-03-06,Spain,47076781,400,5,2,141
2020-03-07,Spain,47076781,500,10,5,100
2020-03-08,Spain,47076781,673,17,7,173
2020-03-09,Spain,47076781,1073,28,11,400
2020-03-10,Spain,47076781,1695,35,7,622
2020-03-11,Spain,47076781,2277,54,19,582
2020-03-12,Spain,47076781,2277,55,1,0
